xi,ti,ci
19,1.4,1.24E-190
19.1,1.4,7.54E-194
19.2,1.4,4.09E-197
19.3,1.4,1.96E-200
19.4,1.4,8.25E-204
19.5,1.4,3.02E-207
19.6,1.4,9.57E-211
19.7,1.4,2.60E-214
19.8,1.4,5.99E-218
19.9,1.4,1.16E-221
20,1.4,1.89E-225
0,1.5,0
0.1,1.5,-2.47E-28
0.2,1.5,1.82E-28
0.3,1.5,-3.44E-27
0.4,1.5,3.14E-24
0.5,1.5,5.25E-22
0.6,1.5,5.57E-20
0.7,1.5,4.49E-18
0.8,1.5,2.82E-16
0.9,1.5,1.38E-14
1,1.5,5.29E-13
1.1,1.5,1.59E-11
1.2,1.5,3.74E-10
1.3,1.5,6.92E-09
1.4,1.5,1.01E-07
1.5,1.5,1.16E-06
1.6,1.5,1.06E-05
1.7,1.5,7.66E-05
1.8,1.5,0.000442881
1.9,1.5,0.00205155
2,1.5,0.00766035
2.1,1.5,0.023209
2.2,1.5,0.057527
2.3,1.5,0.117896
2.4,1.5,0.202593
2.5,1.5,0.297407
2.6,1.5,0.382104
2.7,1.5,0.442473
2.8,1.5,0.476791
2.9,1.5,0.492339
3,1.5,0.497947
3.1,1.5,0.499553
3.2,1.5,0.499914
3.3,1.5,0.499968
3.4,1.5,0.499954
3.5,1.5,0.499907
3.6,1.5,0.499816
3.7,1.5,0.499648
3.8,1.5,0.499349
3.9,1.5,0.498833
4,1.5,0.497974
4.1,1.5,0.496593
4.2,1.5,0.494447
4.3,1.5,0.491221
4.4,1.5,0.486529
4.5,1.5,0.479925
4.6,1.5,0.470929
4.7,1.5,0.459062
4.8,1.5,0.443901
4.9,1.5,0.425138
5,1.5,0.402639
5.1,1.5,0.376494
5.2,1.5,0.347047
5.3,1.5,0.314894
5.4,1.5,0.280857
5.5,1.5,0.245919
5.6,1.5,0.211141
5.7,1.5,0.177565
5.8,1.5,0.146125
5.9,1.5,0.11757
6,1.5,0.0924111
6.1,1.5,0.0709092
6.2,1.5,0.0530825
6.3,1.5,0.0387452
6.4,1.5,0.0275596
6.5,1.5,0.0190942
6.6,1.5,0.0128798
6.7,1.5,0.00845507
6.8,1.5,0.00539944
6.9,1.5,0.00335307
7,1.5,0.00202415
7.1,1.5,0.00118739
7.2,1.5,0.000676626
7.3,1.5,0.000374421
7.4,1.5,0.000201132
7.5,1.5,0.000104849
7.6,1.5,5.30E-05
7.7,1.5,2.60E-05
7.8,1.5,1.24E-05
7.9,1.5,5.70E-06
8,1.5,2.54E-06
8.1,1.5,1.10E-06
8.2,1.5,4.59E-07
8.3,1.5,1.86E-07
8.4,1.5,7.28E-08
8.5,1.5,2.75E-08
8.6,1.5,1.01E-08
8.7,1.5,3.56E-09
8.8,1.5,1.21E-09
8.9,1.5,3.98E-10
9,1.5,1.26E-10
9.1,1.5,3.86E-11
9.2,1.5,1.14E-11
9.3,1.5,3.22E-12
9.4,1.5,8.78E-13
9.5,1.5,2.30E-13
9.6,1.5,5.79E-14
9.7,1.5,1.40E-14
9.8,1.5,3.24E-15
9.9,1.5,7.21E-16
10,1.5,1.54E-16
10.1,1.5,3.13E-17
10.2,1.5,6.10E-18
10.3,1.5,1.14E-18
10.4,1.5,2.02E-19
10.5,1.5,3.43E-20
10.6,1.5,5.55E-21
10.7,1.5,8.55E-22
10.8,1.5,1.25E-22
10.9,1.5,1.75E-23
11,1.5,2.32E-24
11.1,1.5,2.91E-25
11.2,1.5,3.48E-26
11.3,1.5,3.94E-27
11.4,1.5,4.22E-28
11.5,1.5,4.28E-29
11.6,1.5,4.11E-30
11.7,1.5,3.74E-31
11.8,1.5,3.21E-32
11.9,1.5,2.60E-33
12,1.5,1.99E-34
12.1,1.5,1.44E-35
12.2,1.5,9.85E-37
12.3,1.5,6.35E-38
12.4,1.5,3.86E-39
12.5,1.5,2.21E-40
12.6,1.5,1.20E-41
12.7,1.5,6.12E-43
12.8,1.5,2.95E-44
12.9,1.5,1.34E-45
13,1.5,5.75E-47
13.1,1.5,2.33E-48
13.2,1.5,8.91E-50
13.3,1.5,3.22E-51
13.4,1.5,1.10E-52
13.5,1.5,3.54E-54
13.6,1.5,1.08E-55
13.7,1.5,3.11E-57
13.8,1.5,8.47E-59
13.9,1.5,2.18E-60
14,1.5,5.33E-62
14.1,1.5,1.23E-63
14.2,1.5,2.70E-65
14.3,1.5,5.59E-67
14.4,1.5,1.10E-68
14.5,1.5,2.04E-70
14.6,1.5,3.61E-72
14.7,1.5,6.04E-74
14.8,1.5,9.61E-76
14.9,1.5,1.45E-77
15,1.5,2.07E-79
15.1,1.5,2.82E-81
15.2,1.5,3.64E-83
15.3,1.5,4.46E-85
15.4,1.5,5.19E-87
15.5,1.5,5.75E-89
15.6,1.5,6.04E-91
15.7,1.5,6.04E-93
15.8,1.5,5.74E-95
15.9,1.5,5.18E-97
16,1.5,4.44E-99
16.1,1.5,3.62E-101
16.2,1.5,2.81E-103
16.3,1.5,2.07E-105
16.4,1.5,1.45E-107
16.5,1.5,9.64E-110
16.6,1.5,6.10E-112
16.7,1.5,3.66E-114
16.8,1.5,2.09E-116
16.9,1.5,1.13E-118
17,1.5,5.81E-121
17.1,1.5,2.83E-123
17.2,1.5,1.31E-125
17.3,1.5,5.75E-128
17.4,1.5,2.39E-130
17.5,1.5,9.40E-133
17.6,1.5,3.50E-135
17.7,1.5,1.23E-137
17.8,1.5,4.11E-140
17.9,1.5,1.30E-142
18,1.5,3.85E-145
18.1,1.5,1.08E-147
18.2,1.5,2.85E-150
18.3,1.5,7.07E-153
18.4,1.5,1.65E-155
18.5,1.5,3.62E-158
18.6,1.5,7.44E-161
18.7,1.5,1.43E-163
18.8,1.5,2.57E-166
18.9,1.5,4.31E-169
19,1.5,6.73E-172
19.1,1.5,9.77E-175
19.2,1.5,1.31E-177
19.3,1.5,1.63E-180
19.4,1.5,1.87E-183
19.5,1.5,1.97E-186
19.6,1.5,1.90E-189
19.7,1.5,1.68E-192
19.8,1.5,1.34E-195
19.9,1.5,9.73E-199
20,1.5,6.36E-202
0,1.6,0
0.1,1.6,5.50E-29
0.2,1.6,-7.68E-28
0.3,1.6,1.36E-27
0.4,1.6,3.58E-24
0.5,1.6,5.35E-22
0.6,1.6,5.59E-20
0.7,1.6,4.49E-18
0.8,1.6,2.82E-16
0.9,1.6,1.38E-14
1,1.6,5.29E-13
1.1,1.6,1.59E-11
1.2,1.6,3.74E-10
1.3,1.6,6.92E-09
1.4,1.6,1.01E-07
1.5,1.6,1.16E-06
1.6,1.6,1.06E-05
1.7,1.6,7.66E-05
1.8,1.6,0.000442881
1.9,1.6,0.00205155
2,1.6,0.00766035
2.1,1.6,0.023209
2.2,1.6,0.057527
2.3,1.6,0.117896
2.4,1.6,0.202593
2.5,1.6,0.297407
2.6,1.6,0.382104
2.7,1.6,0.442473
2.8,1.6,0.476791
2.9,1.6,0.492339
3,1.6,0.497948
3.1,1.6,0.499556
3.2,1.6,0.49992
3.3,1.6,0.499982
3.4,1.6,0.499983
3.5,1.6,0.499966
3.6,1.6,0.499931
3.7,1.6,0.499864
3.8,1.6,0.499741
3.9,1.6,0.499521
4,1.6,0.499141
4.1,1.6,0.498507
4.2,1.6,0.497482
4.3,1.6,0.495878
4.4,1.6,0.493445
4.5,1.6,0.489869
4.6,1.6,0.484776
4.7,1.6,0.477742
4.8,1.6,0.46832
4.9,1.6,0.456079
5,1.6,0.440647
5.1,1.6,0.421768
5.2,1.6,0.399352
5.3,1.6,0.373515
5.4,1.6,0.3446
5.5,1.6,0.313177
5.6,1.6,0.280016
5.7,1.6,0.246024
5.8,1.6,0.21218
5.9,1.6,0.179446
6,1.6,0.148686
6.1,1.6,0.120605
6.2,1.6,0.0956976
6.3,1.6,0.0742312
6.4,1.6,0.0562554
6.5,1.6,0.0416291
6.6,1.6,0.0300657
6.7,1.6,0.0211831
6.8,1.6,0.0145537
6.9,1.6,0.00974648
7,1.6,0.00636002
7.1,1.6,0.00404255
7.2,1.6,0.00250204
7.3,1.6,0.00150743
7.4,1.6,0.000883787
7.5,1.6,0.000504077
7.6,1.6,0.00027961
7.7,1.6,0.000150795
7.8,1.6,7.90E-05
7.9,1.6,4.03E-05
8,1.6,1.99E-05
8.1,1.6,9.57E-06
8.2,1.6,4.46E-06
8.3,1.6,2.02E-06
8.4,1.6,8.87E-07
8.5,1.6,3.77E-07
8.6,1.6,1.56E-07
8.7,1.6,6.23E-08
8.8,1.6,2.41E-08
8.9,1.6,9.06E-09
9,1.6,3.29E-09
9.1,1.6,1.15E-09
9.2,1.6,3.92E-10
9.3,1.6,1.29E-10
9.4,1.6,4.08E-11
9.5,1.6,1.25E-11
9.6,1.6,3.70E-12
9.7,1.6,1.05E-12
9.8,1.6,2.89E-13
9.9,1.6,7.66E-14
10,1.6,1.95E-14
10.1,1.6,4.79E-15
10.2,1.6,1.13E-15
10.3,1.6,2.56E-16
10.4,1.6,5.58E-17
10.5,1.6,1.17E-17
10.6,1.6,2.33E-18
10.7,1.6,4.48E-19
10.8,1.6,8.24E-20
10.9,1.6,1.45E-20
11,1.6,2.44E-21
11.1,1.6,3.92E-22
11.2,1.6,6.01E-23
11.3,1.6,8.80E-24
11.4,1.6,1.23E-24
11.5,1.6,1.63E-25
11.6,1.6,2.07E-26
11.7,1.6,2.49E-27
11.8,1.6,2.85E-28
11.9,1.6,3.10E-29
12,1.6,3.20E-30
12.1,1.6,3.13E-31
12.2,1.6,2.91E-32
12.3,1.6,2.56E-33
12.4,1.6,2.14E-34
12.5,1.6,1.69E-35
12.6,1.6,1.27E-36
12.7,1.6,8.97E-38
12.8,1.6,6.02E-39
12.9,1.6,3.82E-40
13,1.6,2.30E-41
13.1,1.6,1.30E-42
13.2,1.6,7.01E-44
13.3,1.6,3.57E-45
13.4,1.6,1.72E-46
13.5,1.6,7.82E-48
13.6,1.6,3.37E-49
13.7,1.6,1.38E-50
13.8,1.6,5.32E-52
13.9,1.6,1.95E-53
14,1.6,6.74E-55
14.1,1.6,2.21E-56
14.2,1.6,6.89E-58
14.3,1.6,2.03E-59
14.4,1.6,5.68E-61
14.5,1.6,1.51E-62
14.6,1.6,3.79E-64
14.7,1.6,9.06E-66
14.8,1.6,2.06E-67
14.9,1.6,4.43E-69
15,1.6,9.06E-71
15.1,1.6,1.76E-72
15.2,1.6,3.26E-74
15.3,1.6,5.72E-76
15.4,1.6,9.56E-78
15.5,1.6,1.52E-79
15.6,1.6,2.30E-81
15.7,1.6,3.31E-83
15.8,1.6,4.53E-85
15.9,1.6,5.91E-87
16,1.6,7.34E-89
16.1,1.6,8.69E-91
16.2,1.6,9.79E-93
16.3,1.6,1.05E-94
16.4,1.6,1.07E-96
16.5,1.6,1.05E-98
16.6,1.6,9.72E-101
16.7,1.6,8.60E-103
16.8,1.6,7.25E-105
16.9,1.6,5.82E-107
17,1.6,4.46E-109
17.1,1.6,3.25E-111
17.2,1.6,2.26E-113
17.3,1.6,1.50E-115
17.4,1.6,9.43E-118
17.5,1.6,5.66E-120
17.6,1.6,3.24E-122
17.7,1.6,1.76E-124
17.8,1.6,9.13E-127
17.9,1.6,4.50E-129
18,1.6,2.11E-131
18.1,1.6,9.40E-134
18.2,1.6,3.98E-136
18.3,1.6,1.60E-138
18.4,1.6,6.11E-141
18.5,1.6,2.22E-143
18.6,1.6,7.61E-146
18.7,1.6,2.48E-148
18.8,1.6,7.64E-151
18.9,1.6,2.23E-153
19,1.6,6.15E-156
19.1,1.6,1.60E-158
19.2,1.6,3.94E-161
19.3,1.6,9.14E-164
19.4,1.6,1.99E-166
19.5,1.6,4.09E-169
19.6,1.6,7.88E-172
19.7,1.6,1.42E-174
19.8,1.6,2.41E-177
19.9,1.6,3.80E-180
20,1.6,5.59E-183
0,1.7,0
0.1,1.7,-3.60E-28
0.2,1.7,6.98E-30
0.3,1.7,1.70E-26
0.4,1.7,3.87E-24
0.5,1.7,5.40E-22
0.6,1.7,5.59E-20
0.7,1.7,4.49E-18
0.8,1.7,2.82E-16
0.9,1.7,1.38E-14
1,1.7,5.29E-13
1.1,1.7,1.59E-11
1.2,1.7,3.74E-10
1.3,1.7,6.92E-09
1.4,1.7,1.01E-07
1.5,1.7,1.16E-06
1.6,1.7,1.06E-05
1.7,1.7,7.66E-05
1.8,1.7,0.000442881
1.9,1.7,0.00205155
2,1.7,0.00766035
2.1,1.7,0.023209
2.2,1.7,0.057527
2.3,1.7,0.117896
2.4,1.7,0.202593
2.5,1.7,0.297407
2.6,1.7,0.382104
2.7,1.7,0.442473
2.8,1.7,0.476791
2.9,1.7,0.49234
3,1.7,0.497948
3.1,1.7,0.499557
3.2,1.7,0.499922
3.3,1.7,0.499987
3.4,1.7,0.499993
3.5,1.7,0.499988
3.6,1.7,0.499975
3.7,1.7,0.499949
3.8,1.7,0.4999
3.9,1.7,0.499809
4,1.7,0.499647
4.1,1.7,0.499367
4.2,1.7,0.498899
4.3,1.7,0.498138
4.4,1.7,0.496939
4.5,1.7,0.495106
4.6,1.7,0.492388
4.7,1.7,0.488473
4.8,1.7,0.482999
4.9,1.7,0.475565
5,1.7,0.465759
5.1,1.7,0.453189
5.2,1.7,0.437531
5.3,1.7,0.418575
5.4,1.7,0.396264
5.5,1.7,0.370735
5.6,1.7,0.342328
5.7,1.7,0.31159
5.8,1.7,0.27924
5.9,1.7,0.246122
6,1.7,0.213141
6.1,1.7,0.181187
6.2,1.7,0.151067
6.3,1.7,0.123443
6.4,1.7,0.098792
6.5,1.7,0.0773865
6.6,1.7,0.0592999
6.7,1.7,0.0444292
6.8,1.7,0.0325318
6.9,1.7,0.0232695
7,1.7,0.0162532
7.1,1.7,0.0110816
7.2,1.7,0.00737284
7.3,1.7,0.00478514
7.4,1.7,0.00302866
7.5,1.7,0.00186885
7.6,1.7,0.00112395
7.7,1.7,0.00065864
7.8,1.7,0.000375974
7.9,1.7,0.000209008
8,1.7,0.000113121
8.1,1.7,5.96E-05
8.2,1.7,3.05E-05
8.3,1.7,1.52E-05
8.4,1.7,7.39E-06
8.5,1.7,3.48E-06
8.6,1.7,1.60E-06
8.7,1.7,7.11E-07
8.8,1.7,3.07E-07
8.9,1.7,1.29E-07
9,1.7,5.27E-08
9.1,1.7,2.08E-08
9.2,1.7,8.00E-09
9.3,1.7,2.98E-09
9.4,1.7,1.07E-09
9.5,1.7,3.75E-10
9.6,1.7,1.27E-10
9.7,1.7,4.17E-11
9.8,1.7,1.32E-11
9.9,1.7,4.05E-12
10,1.7,1.20E-12
10.1,1.7,3.45E-13
10.2,1.7,9.54E-14
10.3,1.7,2.55E-14
10.4,1.7,6.57E-15
10.5,1.7,1.63E-15
10.6,1.7,3.91E-16
10.7,1.7,9.03E-17
10.8,1.7,2.00E-17
10.9,1.7,4.28E-18
11,1.7,8.79E-19
11.1,1.7,1.73E-19
11.2,1.7,3.28E-20
11.3,1.7,5.97E-21
11.4,1.7,1.04E-21
11.5,1.7,1.73E-22
11.6,1.7,2.77E-23
11.7,1.7,4.24E-24
11.8,1.7,6.19E-25
11.9,1.7,8.64E-26
12,1.7,1.15E-26
12.1,1.7,1.47E-27
12.2,1.7,1.78E-28
12.3,1.7,2.06E-29
12.4,1.7,2.27E-30
12.5,1.7,2.37E-31
12.6,1.7,2.37E-32
12.7,1.7,2.25E-33
12.8,1.7,2.02E-34
12.9,1.7,1.73E-35
13,1.7,1.41E-36
13.1,1.7,1.09E-37
13.2,1.7,7.99E-39
13.3,1.7,5.56E-40
13.4,1.7,3.67E-41
13.5,1.7,2.30E-42
13.6,1.7,1.37E-43
13.7,1.7,7.69E-45
13.8,1.7,4.11E-46
13.9,1.7,2.08E-47
14,1.7,1.00E-48
14.1,1.7,4.57E-50
14.2,1.7,1.98E-51
14.3,1.7,8.13E-53
14.4,1.7,3.17E-54
14.5,1.7,1.17E-55
14.6,1.7,4.12E-57
14.7,1.7,1.38E-58
14.8,1.7,4.36E-60
14.9,1.7,1.31E-61
15,1.7,3.77E-63
15.1,1.7,1.03E-64
15.2,1.7,2.65E-66
15.3,1.7,6.54E-68
15.4,1.7,1.53E-69
15.5,1.7,3.42E-71
15.6,1.7,7.26E-73
15.7,1.7,1.47E-74
15.8,1.7,2.83E-76
15.9,1.7,5.19E-78
16,1.7,9.08E-80
16.1,1.7,1.51E-81
16.2,1.7,2.41E-83
16.3,1.7,3.65E-85
16.4,1.7,5.28E-87
16.5,1.7,7.28E-89
16.6,1.7,9.59E-91
16.7,1.7,1.21E-92
16.8,1.7,1.45E-94
16.9,1.7,1.66E-96
17,1.7,1.81E-98
17.1,1.7,1.89E-100
17.2,1.7,1.89E-102
17.3,1.7,1.80E-104
17.4,1.7,1.63E-106
17.5,1.7,1.42E-108
17.6,1.7,1.18E-110
17.7,1.7,9.33E-113
17.8,1.7,7.06E-115
17.9,1.7,5.11E-117
18,1.7,3.52E-119
18.1,1.7,2.32E-121
18.2,1.7,1.46E-123
18.3,1.7,8.77E-126
18.4,1.7,5.03E-128
18.5,1.7,2.75E-130
18.6,1.7,1.43E-132
18.7,1.7,7.14E-135
18.8,1.7,3.39E-137
18.9,1.7,1.53E-139
19,1.7,6.59E-142
19.1,1.7,2.70E-144
19.2,1.7,1.06E-146
19.3,1.7,3.92E-149
19.4,1.7,1.39E-151
19.5,1.7,4.65E-154
19.6,1.7,1.48E-156
19.7,1.7,4.49E-159
19.8,1.7,1.29E-161
19.9,1.7,3.50E-164
20,1.7,9.02E-167
0,1.8,0
0.1,1.8,1.58E-29
0.2,1.8,-1.06E-28
0.3,1.8,1.71E-26
0.4,1.8,4.00E-24
0.5,1.8,5.43E-22
0.6,1.8,5.60E-20
0.7,1.8,4.49E-18
0.8,1.8,2.82E-16
0.9,1.8,1.38E-14
1,1.8,5.29E-13
1.1,1.8,1.59E-11
1.2,1.8,3.74E-10
1.3,1.8,6.92E-09
1.4,1.8,1.01E-07
1.5,1.8,1.16E-06
1.6,1.8,1.06E-05
1.7,1.8,7.66E-05
1.8,1.8,0.000442881
1.9,1.8,0.00205155
2,1.8,0.00766035
2.1,1.8,0.023209
2.2,1.8,0.057527
2.3,1.8,0.117896
2.4,1.8,0.202593
2.5,1.8,0.297407
2.6,1.8,0.382104
2.7,1.8,0.442473
2.8,1.8,0.476791
2.9,1.8,0.49234
3,1.8,0.497948
3.1,1.8,0.499557
3.2,1.8,0.499923
3.3,1.8,0.499989
3.4,1.8,0.499997
3.5,1.8,0.499996
3.6,1.8,0.499991
3.7,1.8,0.499981
3.8,1.8,0.499962
3.9,1.8,0.499926
4,1.8,0.499859
4.1,1.8,0.49974
4.2,1.8,0.499533
4.3,1.8,0.499187
4.4,1.8,0.498622
4.5,1.8,0.497726
4.6,1.8,0.496347
4.7,1.8,0.494284
4.8,1.8,0.491284
4.9,1.8,0.487041
5,1.8,0.481207
5.1,1.8,0.473403
5.2,1.8,0.463249
5.3,1.8,0.450391
5.4,1.8,0.434547
5.5,1.8,0.415544
5.6,1.8,0.393356
5.7,1.8,0.368133
5.8,1.8,0.340213
5.9,1.8,0.310117
6,1.8,0.278521
6.1,1.8,0.246212
6.2,1.8,0.214031
6.3,1.8,0.182805
6.4,1.8,0.153288
6.5,1.8,0.126104
6.6,1.8,0.101712
6.7,1.8,0.080387
6.8,1.8,0.062222
6.9,1.8,0.0471454
7,1.8,0.0349528
7.1,1.8,0.0253455
7.2,1.8,0.0179695
7.3,1.8,0.012452
7.4,1.8,0.00843096
7.5,1.8,0.00557591
7.6,1.8,0.0036011
7.7,1.8,0.00227049
7.8,1.8,0.00139718
7.9,1.8,0.000838938
8,1.8,0.000491408
8.1,1.8,0.000280727
8.2,1.8,0.000156369
8.3,1.8,8.49E-05
8.4,1.8,4.49E-05
8.5,1.8,2.32E-05
8.6,1.8,1.16E-05
8.7,1.8,5.69E-06
8.8,1.8,2.71E-06
8.9,1.8,1.26E-06
9,1.8,5.67E-07
9.1,1.8,2.49E-07
9.2,1.8,1.06E-07
9.3,1.8,4.40E-08
9.4,1.8,1.77E-08
9.5,1.8,6.95E-09
9.6,1.8,2.65E-09
9.7,1.8,9.78E-10
9.8,1.8,3.51E-10
9.9,1.8,1.22E-10
10,1.8,4.12E-11
10.1,1.8,1.35E-11
10.2,1.8,4.28E-12
10.3,1.8,1.32E-12
10.4,1.8,3.91E-13
10.5,1.8,1.13E-13
10.6,1.8,3.14E-14
10.7,1.8,8.46E-15
10.8,1.8,2.20E-15
10.9,1.8,5.54E-16
11,1.8,1.35E-16
11.1,1.8,3.16E-17
11.2,1.8,7.14E-18
11.3,1.8,1.56E-18
11.4,1.8,3.26E-19
11.5,1.8,6.60E-20
11.6,1.8,1.28E-20
11.7,1.8,2.40E-21
11.8,1.8,4.31E-22
11.9,1.8,7.44E-23
12,1.8,1.23E-23
12.1,1.8,1.96E-24
12.2,1.8,2.99E-25
12.3,1.8,4.36E-26
12.4,1.8,6.09E-27
12.5,1.8,8.14E-28
12.6,1.8,1.04E-28
12.7,1.8,1.27E-29
12.8,1.8,1.48E-30
12.9,1.8,1.65E-31
13,1.8,1.76E-32
13.1,1.8,1.78E-33
13.2,1.8,1.72E-34
13.3,1.8,1.58E-35
13.4,1.8,1.39E-36
13.5,1.8,1.16E-37
13.6,1.8,9.22E-39
13.7,1.8,6.97E-40
13.8,1.8,5.01E-41
13.9,1.8,3.43E-42
14,1.8,2.23E-43
14.1,1.8,1.38E-44
14.2,1.8,8.11E-46
14.3,1.8,4.54E-47
14.4,1.8,2.41E-48
14.5,1.8,1.22E-49
14.6,1.8,5.85E-51
14.7,1.8,2.67E-52
14.8,1.8,1.16E-53
14.9,1.8,4.80E-55
15,1.8,1.89E-56
15.1,1.8,7.06E-58
15.2,1.8,2.51E-59
15.3,1.8,8.52E-61
15.4,1.8,2.75E-62
15.5,1.8,8.44E-64
15.6,1.8,2.47E-65
15.7,1.8,6.89E-67
15.8,1.8,1.83E-68
15.9,1.8,4.63E-70
16,1.8,1.12E-71
16.1,1.8,2.58E-73
16.2,1.8,5.66E-75
16.3,1.8,1.19E-76
16.4,1.8,2.37E-78
16.5,1.8,4.54E-80
16.6,1.8,8.27E-82
16.7,1.8,1.44E-83
16.8,1.8,2.40E-85
16.9,1.8,3.82E-87
17,1.8,5.80E-89
17.1,1.8,8.43E-91
17.2,1.8,1.17E-92
17.3,1.8,1.55E-94
17.4,1.8,1.98E-96
17.5,1.8,2.40E-98
17.6,1.8,2.79E-100
17.7,1.8,3.10E-102
17.8,1.8,3.30E-104
17.9,1.8,3.36E-106
18,1.8,3.28E-108
18.1,1.8,3.06E-110
18.2,1.8,2.73E-112
18.3,1.8,2.33E-114
18.4,1.8,1.91E-116
18.5,1.8,1.49E-118
18.6,1.8,1.12E-120
18.7,1.8,8.02E-123
18.8,1.8,5.50E-125
18.9,1.8,3.61E-127
19,1.8,2.27E-129
19.1,1.8,1.36E-131
19.2,1.8,7.81E-134
19.3,1.8,4.29E-136
19.4,1.8,2.25E-138
19.5,1.8,1.13E-140
19.6,1.8,5.42E-143
19.7,1.8,2.48E-145
19.8,1.8,1.09E-147
19.9,1.8,4.54E-150
20,1.8,1.81E-152
0,1.9,0
0.1,1.9,-5.22E-28
0.2,1.9,-3.31E-28
0.3,1.9,2.00E-26
0.4,1.9,4.07E-24
0.5,1.9,5.44E-22
0.6,1.9,5.60E-20
0.7,1.9,4.49E-18
0.8,1.9,2.82E-16
0.9,1.9,1.38E-14
1,1.9,5.29E-13
1.1,1.9,1.59E-11
1.2,1.9,3.74E-10
1.3,1.9,6.92E-09
1.4,1.9,1.01E-07
1.5,1.9,1.16E-06
1.6,1.9,1.06E-05
1.7,1.9,7.66E-05
1.8,1.9,0.000442881
1.9,1.9,0.00205155
2,1.9,0.00766035
2.1,1.9,0.023209
2.2,1.9,0.057527
2.3,1.9,0.117896
2.4,1.9,0.202593
2.5,1.9,0.297407
2.6,1.9,0.382104
2.7,1.9,0.442473
2.8,1.9,0.476791
2.9,1.9,0.49234
3,1.9,0.497948
3.1,1.9,0.499557
3.2,1.9,0.499923
3.3,1.9,0.499989
3.4,1.9,0.499998
3.5,1.9,0.499998
3.6,1.9,0.499997
3.7,1.9,0.499993
3.8,1.9,0.499986
3.9,1.9,0.499972
4,1.9,0.499945
4.1,1.9,0.499896
4.2,1.9,0.499808
4.3,1.9,0.499656
4.4,1.9,0.499399
4.5,1.9,0.498979
4.6,1.9,0.49831
4.7,1.9,0.497274
4.8,1.9,0.495711
4.9,1.9,0.493417
5,1.9,0.49014
5.1,1.9,0.485581
5.2,1.9,0.479408
5.3,1.9,0.471262
5.4,1.9,0.460794
5.5,1.9,0.447684
5.6,1.9,0.431688
5.7,1.9,0.412664
5.8,1.9,0.390611
5.9,1.9,0.365691
6,1.9,0.338236
6.1,1.9,0.308744
6.2,1.9,0.277853
6.3,1.9,0.246297
6.4,1.9,0.21486
6.5,1.9,0.184315
6.6,1.9,0.155366
6.7,1.9,0.128604
6.8,1.9,0.104472
6.9,1.9,0.0832439
7,1.9,0.0650276
7.1,1.9,0.0497785
7.2,1.9,0.0373255
7.3,1.9,0.0274049
7.4,1.9,0.0196951
7.5,1.9,0.0138503
7.6,1.9,0.00952794
7.7,1.9,0.00641003
7.8,1.9,0.00421625
7.9,1.9,0.00271075
8,1.9,0.00170313
8.1,1.9,0.00104543
8.2,1.9,0.000626818
8.3,1.9,0.000367016
8.4,1.9,0.000209813
8.5,1.9,0.000117082
8.6,1.9,6.38E-05
8.7,1.9,3.39E-05
8.8,1.9,1.76E-05
8.9,1.9,8.88E-06
9,1.9,4.38E-06
9.1,1.9,2.10E-06
9.2,1.9,9.85E-07
9.3,1.9,4.49E-07
9.4,1.9,2.00E-07
9.5,1.9,8.65E-08
9.6,1.9,3.64E-08
9.7,1.9,1.50E-08
9.8,1.9,5.97E-09
9.9,1.9,2.32E-09
10,1.9,8.75E-10
10.1,1.9,3.21E-10
10.2,1.9,1.15E-10
10.3,1.9,3.98E-11
10.4,1.9,1.34E-11
10.5,1.9,4.38E-12
10.6,1.9,1.39E-12
10.7,1.9,4.27E-13
10.8,1.9,1.27E-13
10.9,1.9,3.69E-14
11,1.9,1.03E-14
11.1,1.9,2.81E-15
11.2,1.9,7.38E-16
11.3,1.9,1.88E-16
11.4,1.9,4.62E-17
11.5,1.9,1.10E-17
11.6,1.9,2.52E-18
11.7,1.9,5.60E-19
11.8,1.9,1.20E-19
11.9,1.9,2.48E-20
12,1.9,4.93E-21
12.1,1.9,9.47E-22
12.2,1.9,1.75E-22
12.3,1.9,3.11E-23
12.4,1.9,5.33E-24
12.5,1.9,8.77E-25
12.6,1.9,1.39E-25
12.7,1.9,2.11E-26
12.8,1.9,3.07E-27
12.9,1.9,4.29E-28
13,1.9,5.75E-29
13.1,1.9,7.39E-30
13.2,1.9,9.08E-31
13.3,1.9,1.07E-31
13.4,1.9,1.20E-32
13.5,1.9,1.30E-33
13.6,1.9,1.33E-34
13.7,1.9,1.31E-35
13.8,1.9,1.23E-36
13.9,1.9,1.10E-37
14,1.9,9.41E-39
14.1,1.9,7.68E-40
14.2,1.9,5.97E-41
14.3,1.9,4.43E-42
14.4,1.9,3.13E-43
14.5,1.9,2.11E-44
14.6,1.9,1.35E-45
14.7,1.9,8.27E-47
14.8,1.9,4.82E-48
14.9,1.9,2.67E-49
15,1.9,1.41E-50
15.1,1.9,7.13E-52
15.2,1.9,3.42E-53
15.3,1.9,1.57E-54
15.4,1.9,6.83E-56
15.5,1.9,2.84E-57
15.6,1.9,1.12E-58
15.7,1.9,4.25E-60
15.8,1.9,1.53E-61
15.9,1.9,5.25E-63
16,1.9,1.72E-64
16.1,1.9,5.38E-66
16.2,1.9,1.61E-67
16.3,1.9,4.58E-69
16.4,1.9,1.25E-70
16.5,1.9,3.24E-72
16.6,1.9,8.03E-74
16.7,1.9,1.90E-75
